accident_year,dev,loss_ratio,delta,deltaf,RateIndex,accident_year_id,Sim,SimID
2025,47,1,1,Paid,1.1,2,0.00218057,40
2025,48,1,1,Paid,1.1,2,0.00150823,40
2026,1,1,0,Outstanding,1.05,3,0.00156261,40
2026,2,1,0,Outstanding,1.05,3,0.0258107,40
2026,3,1,0,Outstanding,1.05,3,0.0325774,40
2026,4,1,0,Outstanding,1.05,3,0.0282651,40
2026,5,1,0,Outstanding,1.05,3,0.00309665,40
2026,6,1,0,Outstanding,1.05,3,0.193874,40
2026,7,1,0,Outstanding,1.05,3,0.169423,40
2026,8,1,0,Outstanding,1.05,3,0.00216401,40
2026,9,1,0,Outstanding,1.05,3,0.0109736,40
2026,10,1,0,Outstanding,1.05,3,0.00609697,40
2026,11,1,0,Outstanding,1.05,3,0.212627,40
2026,12,1,0,Outstanding,1.05,3,0.0474771,40
2026,13,1,0,Outstanding,1.05,3,0.0135855,40
2026,14,1,0,Outstanding,1.05,3,0.0150681,40
2026,15,1,0,Outstanding,1.05,3,0.0117099,40
2026,16,1,0,Outstanding,1.05,3,0.0376991,40
2026,17,1,0,Outstanding,1.05,3,0.0113885,40
2026,18,1,0,Outstanding,1.05,3,0.0364156,40
2026,19,1,0,Outstanding,1.05,3,0.00157395,40
2026,20,1,0,Outstanding,1.05,3,0.0190693,40
2026,21,1,0,Outstanding,1.05,3,0.006325,40
2026,22,1,0,Outstanding,1.05,3,0.0461522,40
2026,23,1,0,Outstanding,1.05,3,0.0262674,40
2026,24,1,0,Outstanding,1.05,3,0.201766,40
2026,25,1,0,Outstanding,1.05,3,0.00236468,40
2026,26,1,0,Outstanding,1.05,3,0.00333703,40
2026,27,1,0,Outstanding,1.05,3,0.0154997,40
2026,28,1,0,Outstanding,1.05,3,0.00100857,40
2026,29,1,0,Outstanding,1.05,3,0.00776247,40
2026,30,1,0,Outstanding,1.05,3,0.000230327,40
2026,31,1,0,Outstanding,1.05,3,0.00113221,40
2026,32,1,0,Outstanding,1.05,3,0.00197361,40
2026,33,1,0,Outstanding,1.05,3,0.000338423,40
2026,34,1,0,Outstanding,1.05,3,0.0139258,40
2026,35,1,0,Outstanding,1.05,3,0.00465814,40
2026,36,1,0,Outstanding,1.05,3,0.00116527,40
2026,37,1,0,Outstanding,1.05,3,0.081956,40
2026,38,1,0,Outstanding,1.05,3,0.0179548,40
2026,39,1,0,Outstanding,1.05,3,0.0126101,40
2026,40,1,0,Outstanding,1.05,3,0.000408196,40
2026,41,1,0,Outstanding,1.05,3,0.0325879,40
2026,42,1,0,Outstanding,1.05,3,0.000159979,40
2026,43,1,0,Outstanding,1.05,3,0.00618789,40
2026,44,1,0,Outstanding,1.05,3,0.00391186,40
2026,45,1,0,Outstanding,1.05,3,0.00493985,40
2026,46,1,0,Outstanding,1.05,3,0.0103691,40
2026,47,1,0,Outstanding,1.05,3,0.000460876,40
2026,48,1,0,Outstanding,1.05,3,0.000198636,40
2026,1,1,1,Paid,1.05,3,0.012719,40
2026,2,1,1,Paid,1.05,3,0.0517511,40
2026,3,1,1,Paid,1.05,3,0.0184744,40
2026,4,1,1,Paid,1.05,3,0.00939072,40
2026,5,1,1,Paid,1.05,3,0.0198001,40
2026,6,1,1,Paid,1.05,3,0.0363013,40
2026,7,1,1,Paid,1.05,3,0.017263,40
2026,8,1,1,Paid,1.05,3,0.00289977,40
2026,9,1,1,Paid,1.05,3,0.00501111,40
2026,10,1,1,Paid,1.05,3,0.0321476,40
2026,11,1,1,Paid,1.05,3,0.00390677,40
2026,12,1,1,Paid,1.05,3,0.111205,40
2026,13,1,1,Paid,1.05,3,0.0732252,40
2026,14,1,1,Paid,1.05,3,0.037836,40
2026,15,1,1,Paid,1.05,3,0.157638,40
2026,16,1,1,Paid,1.05,3,0.0190534,40
2026,17,1,1,Paid,1.05,3,0.00313939,40
2026,18,1,1,Paid,1.05,3,0.000298567,40
2026,19,1,1,Paid,1.05,3,0.054655,40
2026,20,1,1,Paid,1.05,3,0.00614988,40
2026,21,1,1,Paid,1.05,3,0.00129673,40
2026,22,1,1,Paid,1.05,3,0.00773873,40
2026,23,1,1,Paid,1.05,3,0.0127807,40
2026,24,1,1,Paid,1.05,3,0.0147865,40
2026,25,1,1,Paid,1.05,3,0.0014005,40
2026,26,1,1,Paid,1.05,3,0.140347,40
2026,27,1,1,Paid,1.05,3,0.0560964,40
2026,28,1,1,Paid,1.05,3,0.00200042,40
2026,29,1,1,Paid,1.05,3,0.00133641,40
2026,30,1,1,Paid,1.05,3,0.00289272,40
2026,31,1,1,Paid,1.05,3,0.00618111,40
2026,32,1,1,Paid,1.05,3,0.000202089,40
2026,33,1,1,Paid,1.05,3,0.00500166,40
2026,34,1,1,Paid,1.05,3,0.00344697,40
2026,35,1,1,Paid,1.05,3,9.82437e-05,40
2026,36,1,1,Paid,1.05,3,0.00881611,40
2026,37,1,1,Paid,1.05,3,0.000367471,40
2026,38,1,1,Paid,1.05,3,0.000401605,40
2026,39,1,1,Paid,1.05,3,0.00264146,40
2026,40,1,1,Paid,1.05,3,0.00258063,40
2026,41,1,1,Paid,1.05,3,0.000853156,40
2026,42,1,1,Paid,1.05,3,0.0012884,40
2026,43,1,1,Paid,1.05,3,0.000332241,40
2026,44,1,1,Paid,1.05,3,0.000426026,40
2026,45,1,1,Paid,1.05,3,0.00285579,40
2026,46,1,1,Paid,1.05,3,0.00513866,40
2026,47,1,1,Paid,1.05,3,0.000163399,40
2026,48,1,1,Paid,1.05,3,0.000141818,40
2027,1,1,0,Outstanding,0.95,4,0.0730258,40
2027,2,1,0,Outstanding,0.95,4,0.0706491,40
2027,3,1,0,Outstanding,0.95,4,0.00141477,40
2027,4,1,0,Outstanding,0.95,4,1.41522,40
2027,5,1,0,Outstanding,0.95,4,0.0651796,40
2027,6,1,0,Outstanding,0.95,4,0.04968,40
2027,7,1,0,Outstanding,0.95,4,0.00690043,40
2027,8,1,0,Outstanding,0.95,4,0.00423837,40
2027,9,1,0,Outstanding,0.95,4,0.0296956,40
2027,10,1,0,Outstanding,0.95,4,0.0383902,40
2027,11,1,0,Outstanding,0.95,4,0.000863915,40
2027,12,1,0,Outstanding,0.95,4,0.0230877,40
2027,13,1,0,Outstanding,0.95,4,0.00305427,40
2027,14,1,0,Outstanding,0.95,4,0.0631464,40
2027,15,1,0,Outstanding,0.95,4,0.0279838,40
2027,16,1,0,Outstanding,0.95,4,0.00231998,40
2027,17,1,0,Outstanding,0.95,4,0.0722187,40
2027,18,1,0,Outstanding,0.95,4,0.0672143,40
2027,19,1,0,Outstanding,0.95,4,0.428979,40
2027,20,1,0,Outstanding,0.95,4,0.0651148,40
2027,21,1,0,Outstanding,0.95,4,0.000689886,40
2027,22,1,0,Outstanding,0.95,4,0.00175046,40
2027,23,1,0,Outstanding,0.95,4,0.00821625,40
2027,24,1,0,Outstanding,0.95,4,0.00795252,40
2027,25,1,0,Outstanding,0.95,4,0.00807325,40
2027,26,1,0,Outstanding,0.95,4,0.00151766,40
2027,27,1,0,Outstanding,0.95,4,0.00433341,40
2027,28,1,0,Outstanding,0.95,4,0.000291705,40
2027,29,1,0,Outstanding,0.95,4,0.00448308,40
2027,30,1,0,Outstanding,0.95,4,0.0424575,40
2027,31,1,0,Outstanding,0.95,4,0.00188683,40
2027,32,1,0,Outstanding,0.95,4,0.0256836,40
2027,33,1,0,Outstanding,0.95,4,0.0069891,40
2027,34,1,0,Outstanding,0.95,4,0.023322,40
2027,35,1,0,Outstanding,0.95,4,0.0050058,40
2027,36,1,0,Outstanding,0.95,4,0.000683242,40
2027,37,1,0,Outstanding,0.95,4,0.00135699,40
2027,38,1,0,Outstanding,0.95,4,0.000619695,40
2027,39,1,0,Outstanding,0.95,4,0.000453578,40
2027,40,1,0,Outstanding,0.95,4,0.00134022,40
2027,41,1,0,Outstanding,0.95,4,0.0038358,40
2027,42,1,0,Outstanding,0.95,4,0.00700859,40
2027,43,1,0,Outstanding,0.95,4,0.000470814,40
2027,44,1,0,Outstanding,0.95,4,5.79953e-05,40
2027,45,1,0,Outstanding,0.95,4,0.000578269,40
2027,46,1,0,Outstanding,0.95,4,0.00280182,40
2027,47,1,0,Outstanding,0.95,4,0.00212706,40
2027,48,1,0,Outstanding,0.95,4,0.00500932,40
2027,1,1,1,Paid,0.95,4,0.0144686,40
2027,2,1,1,Paid,0.95,4,0.127181,40
2027,3,1,1,Paid,0.95,4,0.033345,40
2027,4,1,1,Paid,0.95,4,0.0408239,40
2027,5,1,1,Paid,0.95,4,0.00470286,40
2027,6,1,1,Paid,0.95,4,0.00573436,40
2027,7,1,1,Paid,0.95,4,0.0418561,40
2027,8,1,1,Paid,0.95,4,0.00881656,40
2027,9,1,1,Paid,0.95,4,0.01374,40
2027,10,1,1,Paid,0.95,4,1.14904,40
2027,11,1,1,Paid,0.95,4,0.0209746,40
2027,12,1,1,Paid,0.95,4,0.00582925,40
2027,13,1,1,Paid,0.95,4,0.260025,40
2027,14,1,1,Paid,0.95,4,0.0193029,40
2027,15,1,1,Paid,0.95,4,0.031965,40
2027,16,1,1,Paid,0.95,4,0.000553926,40
2027,17,1,1,Paid,0.95,4,0.0195452,40
2027,18,1,1,Paid,0.95,4,0.0113298,40
2027,19,1,1,Paid,0.95,4,0.00801804,40
2027,20,1,1,Paid,0.95,4,0.0385148,40
2027,21,1,1,Paid,0.95,4,0.00598,40
2027,22,1,1,Paid,0.95,4,0.0228332,40
2027,23,1,1,Paid,0.95,4,0.00212157,40
2027,24,1,1,Paid,0.95,4,0.000542085,40
2027,25,1,1,Paid,0.95,4,0.00593298,40
2027,26,1,1,Paid,0.95,4,0.00805357,40
2027,27,1,1,Paid,0.95,4,0.0306305,40
2027,28,1,1,Paid,0.95,4,0.00178317,40
2027,29,1,1,Paid,0.95,4,0.054289,40
2027,30,1,1,Paid,0.95,4,0.00218966,40
2027,31,1,1,Paid,0.95,4,0.00393786,40
2027,32,1,1,Paid,0.95,4,0.000703106,40
2027,33,1,1,Paid,0.95,4,0.0487764,40
2027,34,1,1,Paid,0.95,4,0.000240893,40
2027,35,1,1,Paid,0.95,4,0.00505612,40
2027,36,1,1,Paid,0.95,4,0.00321153,40
2027,37,1,1,Paid,0.95,4,0.00497485,40
2027,38,1,1,Paid,0.95,4,0.000118025,40
2027,39,1,1,Paid,0.95,4,2.01956e-05,40
2027,40,1,1,Paid,0.95,4,0.00280912,40
2027,41,1,1,Paid,0.95,4,0.0067571,40
2027,42,1,1,Paid,0.95,4,0.00337606,40
2027,43,1,1,Paid,0.95,4,0.00524296,40
2027,44,1,1,Paid,0.95,4,0.00392184,40
2027,45,1,1,Paid,0.95,4,0.00234357,40
2027,46,1,1,Paid,0.95,4,0.000226666,40
2027,47,1,1,Paid,0.95,4,0.0189361,40
2027,48,1,1,Paid,0.95,4,0.000641831,40
2024,1,1,0,Outstanding,1.0,1,0.0214897,41
2024,2,1,0,Outstanding,1.0,1,0.0733822,41
2024,3,1,0,Outstanding,1.0,1,0.0492856,41
2024,4,1,0,Outstanding,1.0,1,0.0580762,41
2024,5,1,0,Outstanding,1.0,1,0.0743067,41
2024,6,1,0,Outstanding,1.0,1,0.0470824,41
2024,7,1,0,Outstanding,1.0,1,0.0798635,41
2024,8,1,0,Outstanding,1.0,1,0.150832,41
2024,9,1,0,Outstanding,1.0,1,0.0586109,41
2024,10,1,0,Outstanding,1.0,1,0.101275,41
2024,11,1,0,Outstanding,1.0,1,0.087088,41
2024,12,1,0,Outstanding,1.0,1,0.0467532,41
2024,13,1,0,Outstanding,1.0,1,0.0326381,41
2024,14,1,0,Outstanding,1.0,1,0.0325796,41
2024,15,1,0,Outstanding,1.0,1,0.0235061,41
2024,16,1,0,Outstanding,1.0,1,0.0258981,41
2024,17,1,0,Outstanding,1.0,1,0.0265455,41
2024,18,1,0,Outstanding,1.0,1,0.0109781,41
2024,19,1,0,Outstanding,1.0,1,0.0171751,41
2024,20,1,0,Outstanding,1.0,1,0.0166247,41
2024,21,1,0,Outstanding,1.0,1,0.0123567,41
2024,22,1,0,Outstanding,1.0,1,0.0138876,41
2024,23,1,0,Outstanding,1.0,1,0.0193507,41
2024,24,1,0,Outstanding,1.0,1,0.0145687,41
2024,25,1,0,Outstanding,1.0,1,0.0121495,41
2024,26,1,0,Outstanding,1.0,1,0.0178464,41
2024,27,1,0,Outstanding,1.0,1,0.0144633,41
2024,28,1,0,Outstanding,1.0,1,0.00592037,41
2024,29,1,0,Outstanding,1.0,1,0.0100692,41
2024,30,1,0,Outstanding,1.0,1,0.0070452,41
2024,31,1,0,Outstanding,1.0,1,0.00391456,41
2024,32,1,0,Outstanding,1.0,1,0.0043382,41
2024,33,1,0,Outstanding,1.0,1,0.00497219,41
2024,34,1,0,Outstanding,1.0,1,0.00429319,41
2024,35,1,0,Outstanding,1.0,1,0.00418129,41
2024,36,1,0,Outstanding,1.0,1,0.00542874,41
2024,37,1,0,Outstanding,1.0,1,0.00628847,41
2024,38,1,0,Outstanding,1.0,1,0.00229558,41
2024,39,1,0,Outstanding,1.0,1,0.00200386,41
2024,40,1,0,Outstanding,1.0,1,0.00439709,41
2024,41,1,0,Outstanding,1.0,1,0.00295254,41
2024,42,1,0,Outstanding,1.0,1,0.00137173,41
2024,43,1,0,Outstanding,1.0,1,0.00144648,41
2024,44,1,0,Outstanding,1.0,1,0.00209309,41
2024,45,1,0,Outstanding,1.0,1,0.00316746,41
2024,46,1,0,Outstanding,1.0,1,0.00124052,41
2024,47,1,0,Outstanding,1.0,1,0.00117293,41
2024,48,1,0,Outstanding,1.0,1,0.000568204,41
2024,1,1,1,Paid,1.0,1,0.0189876,41
2024,2,1,1,Paid,1.0,1,0.0640627,41
2024,3,1,1,Paid,1.0,1,0.0571534,41
2024,4,1,1,Paid,1.0,1,0.0212543,41
2024,5,1,1,Paid,1.0,1,0.0337315,41
2024,6,1,1,Paid,1.0,1,0.0260573,41
2024,7,1,1,Paid,1.0,1,0.0212063,41
2024,8,1,1,Paid,1.0,1,0.00813309,41
2024,9,1,1,Paid,1.0,1,0.015317,41
2024,10,1,1,Paid,1.0,1,0.0384579,41
2024,11,1,1,Paid,1.0,1,0.00455475,41
2024,12,1,1,Paid,1.0,1,0.00627957,41
2024,13,1,1,Paid,1.0,1,0.115724,41
2024,14,1,1,Paid,1.0,1,0.00426395,41
2024,15,1,1,Paid,1.0,1,0.011985,41
2024,16,1,1,Paid,1.0,1,0.0159579,41
2024,17,1,1,Paid,1.0,1,0.0904051,41
2024,18,1,1,Paid,1.0,1,0.0482025,41
2024,19,1,1,Paid,1.0,1,0.0235541,41
2024,20,1,1,Paid,1.0,1,0.0356302,41
2024,21,1,1,Paid,1.0,1,0.00203915,41
2024,22,1,1,Paid,1.0,1,0.00635328,41
2024,23,1,1,Paid,1.0,1,0.00431583,41
2024,24,1,1,Paid,1.0,1,0.0138085,41
2024,25,1,1,Paid,1.0,1,0.000993643,41
2024,26,1,1,Paid,1.0,1,0.00139517,41
2024,27,1,1,Paid,1.0,1,0.0016864,41
2024,28,1,1,Paid,1.0,1,0.0046316,41
2024,29,1,1,Paid,1.0,1,0.00430374,41
2024,30,1,1,Paid,1.0,1,0.000537941,41
2024,31,1,1,Paid,1.0,1,0.00891193,41
2024,32,1,1,Paid,1.0,1,0.00396494,41
2024,33,1,1,Paid,1.0,1,0.000762497,41
2024,34,1,1,Paid,1.0,1,0.00233569,41
2024,35,1,1,Paid,1.0,1,0.00106034,41
2024,36,1,1,Paid,1.0,1,0.0010168,41
2024,37,1,1,Paid,1.0,1,0.00830072,41
2024,38,1,1,Paid,1.0,1,0.00499782,41
2024,39,1,1,Paid,1.0,1,0.00661942,41
2024,40,1,1,Paid,1.0,1,0.000887138,41
2024,41,1,1,Paid,1.0,1,0.000233184,41
2024,42,1,1,Paid,1.0,1,0.000860891,41
2024,43,1,1,Paid,1.0,1,0.000487457,41
2024,44,1,1,Paid,1.0,1,0.000951855,41
2024,45,1,1,Paid,1.0,1,0.000307826,41
2024,46,1,1,Paid,1.0,1,0.000417992,41
2024,47,1,1,Paid,1.0,1,0.00018445,41
2024,48,1,1,Paid,1.0,1,0.00134606,41
2025,1,1,0,Outstanding,1.1,2,0.0515299,41
2025,2,1,0,Outstanding,1.1,2,0.0496995,41
2025,3,1,0,Outstanding,1.1,2,0.0452072,41
2025,4,1,0,Outstanding,1.1,2,0.0531414,41
2025,5,1,0,Outstanding,1.1,2,0.053471,41
2025,6,1,0,Outstanding,1.1,2,0.142545,41
2025,7,1,0,Outstanding,1.1,2,0.0626132,41
2025,8,1,0,Outstanding,1.1,2,0.0872584,41
2025,9,1,0,Outstanding,1.1,2,0.05529,41
2025,10,1,0,Outstanding,1.1,2,0.0539452,41
2025,11,1,0,Outstanding,1.1,2,0.0807132,41
2025,12,1,0,Outstanding,1.1,2,0.0364381,41
2025,13,1,0,Outstanding,1.1,2,0.0455024,41
2025,14,1,0,Outstanding,1.1,2,0.0277666,41
2025,15,1,0,Outstanding,1.1,2,0.0321418,41
2025,16,1,0,Outstanding,1.1,2,0.0430841,41
2025,17,1,0,Outstanding,1.1,2,0.0151692,41
2025,18,1,0,Outstanding,1.1,2,0.0289565,41
2025,19,1,0,Outstanding,1.1,2,0.0309597,41
2025,20,1,0,Outstanding,1.1,2,0.00985381,41
2025,21,1,0,Outstanding,1.1,2,0.0146706,41
2025,22,1,0,Outstanding,1.1,2,0.0208035,41
2025,23,1,0,Outstanding,1.1,2,0.0245849,41
2025,24,1,0,Outstanding,1.1,2,0.0115028,41
2025,25,1,0,Outstanding,1.1,2,0.0132875,41
2025,26,1,0,Outstanding,1.1,2,0.00963255,41
2025,27,1,0,Outstanding,1.1,2,0.0104815,41
2025,28,1,0,Outstanding,1.1,2,0.0072479,41
2025,29,1,0,Outstanding,1.1,2,0.0134366,41
2025,30,1,0,Outstanding,1.1,2,0.00758388,41
2025,31,1,0,Outstanding,1.1,2,0.0120212,41
2025,32,1,0,Outstanding,1.1,2,0.00735935,41
2025,33,1,0,Outstanding,1.1,2,0.00617231,41
2025,34,1,0,Outstanding,1.1,2,0.00210839,41
2025,35,1,0,Outstanding,1.1,2,0.00572296,41
2025,36,1,0,Outstanding,1.1,2,0.00219054,41
2025,37,1,0,Outstanding,1.1,2,0.00329751,41
2025,38,1,0,Outstanding,1.1,2,0.00268767,41
2025,39,1,0,Outstanding,1.1,2,0.00352707,41
2025,40,1,0,Outstanding,1.1,2,0.00232657,41
2025,41,1,0,Outstanding,1.1,2,0.00153752,41
2025,42,1,0,Outstanding,1.1,2,0.0018191,41
2025,43,1,0,Outstanding,1.1,2,0.00162793,41
2025,44,1,0,Outstanding,1.1,2,0.00155842,41
2025,45,1,0,Outstanding,1.1,2,0.00144457,41
2025,46,1,0,Outstanding,1.1,2,0.000577922,41
2025,47,1,0,Outstanding,1.1,2,0.00095553,41
2025,48,1,0,Outstanding,1.1,2,0.00117739,41
2025,1,1,1,Paid,1.1,2,0.00585627,41
2025,2,1,1,Paid,1.1,2,0.0952124,41
2025,3,1,1,Paid,1.1,2,0.00599489,41
2025,4,1,1,Paid,1.1,2,0.0904747,41
2025,5,1,1,Paid,1.1,2,0.0200188,41
2025,6,1,1,Paid,1.1,2,0.0116954,41
2025,7,1,1,Paid,1.1,2,0.0434133,41
2025,8,1,1,Paid,1.1,2,0.0332895,41
2025,9,1,1,Paid,1.1,2,0.0136952,41
2025,10,1,1,Paid,1.1,2,0.00463123,41
2025,11,1,1,Paid,1.1,2,0.0178777,41
2025,12,1,1,Paid,1.1,2,0.0285562,41
2025,13,1,1,Paid,1.1,2,0.0244165,41
2025,14,1,1,Paid,1.1,2,0.0652715,41
2025,15,1,1,Paid,1.1,2,0.0157554,41
2025,16,1,1,Paid,1.1,2,0.00490943,41
2025,17,1,1,Paid,1.1,2,0.0383309,41
2025,18,1,1,Paid,1.1,2,0.0268801,41
2025,19,1,1,Paid,1.1,2,0.0090381,41
2025,20,1,1,Paid,1.1,2,0.00685605,41
2025,21,1,1,Paid,1.1,2,0.00479315,41
2025,22,1,1,Paid,1.1,2,0.000461608,41
2025,23,1,1,Paid,1.1,2,0.00476866,41
2025,24,1,1,Paid,1.1,2,0.00253459,41
2025,25,1,1,Paid,1.1,2,0.00329057,41
2025,26,1,1,Paid,1.1,2,0.000301387,41
2025,27,1,1,Paid,1.1,2,0.0028419,41
2025,28,1,1,Paid,1.1,2,0.0023898,41
2025,29,1,1,Paid,1.1,2,0.00373397,41
2025,30,1,1,Paid,1.1,2,0.0453094,41
2025,31,1,1,Paid,1.1,2,0.00136712,41
2025,32,1,1,Paid,1.1,2,0.0012233,41
2025,33,1,1,Paid,1.1,2,0.00397292,41
2025,34,1,1,Paid,1.1,2,0.0289817,41
2025,35,1,1,Paid,1.1,2,0.00300136,41
2025,36,1,1,Paid,1.1,2,0.000249973,41
2025,37,1,1,Paid,1.1,2,0.000162121,41
2025,38,1,1,Paid,1.1,2,0.000143752,41
2025,39,1,1,Paid,1.1,2,0.00247066,41
2025,40,1,1,Paid,1.1,2,0.00350577,41
2025,41,1,1,Paid,1.1,2,0.00126975,41
2025,42,1,1,Paid,1.1,2,0.000478933,41
2025,43,1,1,Paid,1.1,2,0.000147513,41
2025,44,1,1,Paid,1.1,2,0.0016469,41
2025,45,1,1,Paid,1.1,2,0.000491369,41
2025,46,1,1,Paid,1.1,2,0.00118117,41
2025,47,1,1,Paid,1.1,2,0.00218466,41
2025,48,1,1,Paid,1.1,2,0.000776604,41
2026,1,1,0,Outstanding,1.05,3,0.0333595,41
2026,2,1,0,Outstanding,1.05,3,0.0716718,41
2026,3,1,0,Outstanding,1.05,3,0.066392,41
2026,4,1,0,Outstanding,1.05,3,0.0658939,41
2026,5,1,0,Outstanding,1.05,3,0.175809,41
2026,6,1,0,Outstanding,1.05,3,0.107372,41
2026,7,1,0,Outstanding,1.05,3,0.0961891,41
2026,8,1,0,Outstanding,1.05,3,0.060635,41
2026,9,1,0,Outstanding,1.05,3,0.0302405,41
2026,10,1,0,Outstanding,1.05,3,0.0412076,41
2026,11,1,0,Outstanding,1.05,3,0.0508416,41
2026,12,1,0,Outstanding,1.05,3,0.0255576,41
2026,13,1,0,Outstanding,1.05,3,0.0435004,41
2026,14,1,0,Outstanding,1.05,3,0.0399536,41
2026,15,1,0,Outstanding,1.05,3,0.0177149,41
2026,16,1,0,Outstanding,1.05,3,0.0248816,41
2026,17,1,0,Outstanding,1.05,3,0.0168225,41
2026,18,1,0,Outstanding,1.05,3,0.0346904,41
2026,19,1,0,Outstanding,1.05,3,0.015135,41
2026,20,1,0,Outstanding,1.05,3,0.0256799,41
2026,21,1,0,Outstanding,1.05,3,0.0154987,41
2026,22,1,0,Outstanding,1.05,3,0.0240909,41
2026,23,1,0,Outstanding,1.05,3,0.0147425,41
2026,24,1,0,Outstanding,1.05,3,0.0139076,41
2026,25,1,0,Outstanding,1.05,3,0.0217689,41
2026,26,1,0,Outstanding,1.05,3,0.00967093,41
2026,27,1,0,Outstanding,1.05,3,0.00778766,41
2026,28,1,0,Outstanding,1.05,3,0.0178703,41
2026,29,1,0,Outstanding,1.05,3,0.00542439,41
2026,30,1,0,Outstanding,1.05,3,0.00925175,41
2026,31,1,0,Outstanding,1.05,3,0.00761044,41
2026,32,1,0,Outstanding,1.05,3,0.00544127,41
2026,33,1,0,Outstanding,1.05,3,0.00399063,41
2026,34,1,0,Outstanding,1.05,3,0.00368762,41
2026,35,1,0,Outstanding,1.05,3,0.00519052,41
2026,36,1,0,Outstanding,1.05,3,0.00328937,41
2026,37,1,0,Outstanding,1.05,3,0.00755404,41
2026,38,1,0,Outstanding,1.05,3,0.00298973,41
2026,39,1,0,Outstanding,1.05,3,0.00243846,41
2026,40,1,0,Outstanding,1.05,3,0.00374547,41
2026,41,1,0,Outstanding,1.05,3,0.0033491,41
2026,42,1,0,Outstanding,1.05,3,0.00187623,41
2026,43,1,0,Outstanding,1.05,3,0.0018113,41
2026,44,1,0,Outstanding,1.05,3,0.00126389,41
2026,45,1,0,Outstanding,1.05,3,0.00185182,41
2026,46,1,0,Outstanding,1.05,3,0.000815515,41
2026,47,1,0,Outstanding,1.05,3,0.00104976,41
2026,48,1,0,Outstanding,1.05,3,0.00125573,41
2026,1,1,1,Paid,1.05,3,0.0291305,41
2026,2,1,1,Paid,1.05,3,0.00967943,41
2026,3,1,1,Paid,1.05,3,0.138149,41
2026,4,1,1,Paid,1.05,3,0.0102777,41
2026,5,1,1,Paid,1.05,3,0.692324,41
2026,6,1,1,Paid,1.05,3,0.0124042,41
2026,7,1,1,Paid,1.05,3,0.0388726,41
2026,8,1,1,Paid,1.05,3,0.0538792,41
2026,9,1,1,Paid,1.05,3,0.00349665,41
2026,10,1,1,Paid,1.05,3,0.00274173,41
2026,11,1,1,Paid,1.05,3,0.00522872,41
2026,12,1,1,Paid,1.05,3,0.0204656,41
2026,13,1,1,Paid,1.05,3,0.0115109,41
2026,14,1,1,Paid,1.05,3,0.0455948,41
2026,15,1,1,Paid,1.05,3,0.0335265,41
2026,16,1,1,Paid,1.05,3,0.00899025,41
2026,17,1,1,Paid,1.05,3,0.141926,41
2026,18,1,1,Paid,1.05,3,0.0238948,41
2026,19,1,1,Paid,1.05,3,0.00512308,41
2026,20,1,1,Paid,1.05,3,0.00574389,41
2026,21,1,1,Paid,1.05,3,0.209902,41
2026,22,1,1,Paid,1.05,3,0.0151355,41
2026,23,1,1,Paid,1.05,3,0.0123333,41
2026,24,1,1,Paid,1.05,3,0.00943696,41
2026,25,1,1,Paid,1.05,3,0.0252047,41
2026,26,1,1,Paid,1.05,3,0.0151632,41
2026,27,1,1,Paid,1.05,3,0.0364841,41
2026,28,1,1,Paid,1.05,3,0.0188849,41
2026,29,1,1,Paid,1.05,3,0.00204954,41
2026,30,1,1,Paid,1.05,3,0.00252736,41
2026,31,1,1,Paid,1.05,3,0.00562567,41
2026,32,1,1,Paid,1.05,3,0.00583843,41
2026,33,1,1,Paid,1.05,3,0.0134626,41
2026,34,1,1,Paid,1.05,3,0.00073687,41
2026,35,1,1,Paid,1.05,3,0.000740394,41
2026,36,1,1,Paid,1.05,3,0.00243293,41
2026,37,1,1,Paid,1.05,3,0.00107979,41
2026,38,1,1,Paid,1.05,3,0.0401428,41
2026,39,1,1,Paid,1.05,3,0.00166713,41
2026,40,1,1,Paid,1.05,3,0.000241203,41
2026,41,1,1,Paid,1.05,3,0.00286462,41
2026,42,1,1,Paid,1.05,3,0.00586645,41
2026,43,1,1,Paid,1.05,3,0.00111579,41
2026,44,1,1,Paid,1.05,3,0.00256474,41
2026,45,1,1,Paid,1.05,3,0.000218877,41
2026,46,1,1,Paid,1.05,3,0.00167315,41
2026,47,1,1,Paid,1.05,3,0.00226392,41
2026,48,1,1,Paid,1.05,3,0.000562292,41
2027,1,1,0,Outstanding,0.95,4,0.0563354,41
2027,2,1,0,Outstanding,0.95,4,0.042995,41
2027,3,1,0,Outstanding,0.95,4,0.106044,41
2027,4,1,0,Outstanding,0.95,4,0.1627,41
2027,5,1,0,Outstanding,0.95,4,0.048858,41
2027,6,1,0,Outstanding,0.95,4,0.0915226,41
2027,7,1,0,Outstanding,0.95,4,0.0387625,41
2027,8,1,0,Outstanding,0.95,4,0.0608102,41
2027,9,1,0,Outstanding,0.95,4,0.071596,41
2027,10,1,0,Outstanding,0.95,4,0.0544085,41
2027,11,1,0,Outstanding,0.95,4,0.0402184,41
2027,12,1,0,Outstanding,0.95,4,0.102146,41
2027,13,1,0,Outstanding,0.95,4,0.062249,41
2027,14,1,0,Outstanding,0.95,4,0.0281478,41
2027,15,1,0,Outstanding,0.95,4,0.0320153,41
2027,16,1,0,Outstanding,0.95,4,0.0231108,41
2027,17,1,0,Outstanding,0.95,4,0.022581,41
